9.21822432431,-1.47626405112,-23.2189284294,0.0
16.1433095781,21.4616468622,1.58785550686,1.0
13.841573524,19.937911505,0.498322730234,2.0
-20.5031950572,-6.19387534134,6.40323000796,3.0
-20.3047348672,-8.39757017599,6.53651890786,4.0
-17.7041748435,-13.5403458797,-11.7219447591,5.0
-18.5130947287,-15.8474332095,-11.9932149055,6.0
-5.04432672841,3.14337444473,20.1632751954,7.0
-5.65312028558,2.50033405621,18.2100656523,8.0
-22.0160784372,-14.2622522832,-16.402566403,9.0
-19.5688911513,-13.8579784632,-14.1807916087,10.0
4.9654946965,6.52506504204,28.3410309018,11.0
6.88416979032,1.65388330589,26.0574408325,12.0
-0.095953621303,-10.5802392646,20.776388992,13.0
0.573613076275,-8.9558313799,22.8960786762,14.0
11.4149534322,-17.5278015315,13.7933976428,15.0
10.6247766585,-18.7605073633,15.0428738267,16.0
-0.380425263313,-9.61607925652,-23.3480023701,17.0
-0.290762093868,-7.9940782782,-25.4919640047,18.0
-17.5299204959,8.41216118435,-2.71461640288,19.0
-15.6092858614,10.2147408537,-4.56286768548,20.0
-26.4848614553,1.22807168652,16.6627140345,21.0
-27.4626007102,0.0984168715394,18.3337267754,22.0
2.74209010106,9.84217701755,-28.1008992109,23.0
4.8936503202,9.18246476632,-27.472740258,24.0
-7.9330555937,-0.31685253607,-8.59967748099,25.0
-10.3172671697,-0.019405319502,-8.46288022884,26.0
-20.4650529481,14.8637541272,-12.0841137354,27.0
-18.560267722,13.6085985995,-11.3468316814,28.0
-7.04235814027,-17.7421021177,16.5211506276,29.0
-9.58332711219,-17.629467999,16.7090391172,30.0
2.05422110316,10.7965288347,6.45093312206,31.0
-2.01817271546,12.5600383551,10.7533596383,32.0
-23.8190217712,1.68332984335,-12.9351871537,33.0
-23.8993683721,0.543430415291,-11.2666625932,34.0
-7.09510396353,18.8206993777,0.380257778138,35.0
-8.28291717908,20.3554076281,-0.44612948693,36.0
-7.07151140316,22.0069426934,-7.3915296763,37.0
-7.0882481272,22.4778147587,-9.16480387398,38.0
-2.4675326403,11.2147407119,-12.7774418931,39.0
-1.10836003281,12.1664874016,-15.3690747571,40.0
-6.05770510501,-7.04007946598,-23.2906428338,41.0
-3.40871655857,-6.77410000795,-23.5006911387,42.0
-17.370384137,0.681602803684,8.74883386645,43.0
-16.0565992459,1.96611030814,10.1744829566,44.0
-20.8980519733,-10.3688287111,-4.05636160586,45.0
-22.4257112427,-8.80538797992,-3.348807281,46.0
-12.1099831454,0.688996131498,-37.0672077768,47.0
-12.1844251986,2.55313990674,-35.5812184971,48.0
7.90376266237,-23.3239682012,7.97429120566,49.0
6.34046995747,-24.9175560194,10.0945663765,50.0
23.4650399458,0.550424957501,16.2350774757,51.0
25.3092545485,0.882975182213,16.6175181652,52.0
10.2702708611,-22.6444877955,-2.21353153867,53.0
11.6636731442,-21.4549904752,-1.55260627289,54.0
-13.7518692795,0.609753960092,-33.6781084732,55.0
-13.6926387668,-1.21132167869,-33.6121903662,56.0
-2.53593795499,-19.4833419495,1.08489972842,57.0
-2.12939931422,-22.9234924525,0.306781640175,58.0
-24.374130753,-4.25983123906,5.33193388446,59.0
-24.4590473936,-2.011169527,5.80325211805,60.0
-9.21367209819,-0.521789296858,33.7995388607,61.0
-9.10229620608,0.390314052064,32.2430557548,62.0
3.51211295677,8.28656356425,22.828573703,63.0
5.26824859217,10.1478493319,23.4128745303,64.0
-14.2478483952,3.67787146502,28.7572337146,65.0
-14.4271849327,3.51820897815,26.2215997102,66.0
18.5641671632,6.71096119698,-2.25301554039,67.0
19.6302319283,4.10149544724,-1.12462030803,68.0
-12.3849895393,13.1807920846,-4.03101036848,69.0
-9.10573530893,14.4991172202,-2.19706487017,70.0
-18.4477306406,12.1538639414,4.06286416943,71.0
-17.6601608853,9.51321855716,4.22711746752,72.0
18.6150594755,-0.798375604159,15.8922194832,73.0
15.4454976256,-0.597790567662,17.9889459555,74.0
4.05628881431,-9.3034515962,7.44859936454,75.0
4.16206721024,-10.3862118641,10.6159018536,76.0
14.7938697983,-13.0964400542,1.29321022591,77.0
15.6048260848,-11.3422952687,1.439901902,78.0
19.8077141581,10.7320626257,13.4646898095,79.0
