114.0,0.0,255.0,255.0
302.0,29.0,226.0,226.0
645.0,37.0,218.0,218.0
720.0,44.0,211.0,211.0
406.0,44.0,211.0,211.0
201.0,44.0,211.0,211.0
606.0,48.0,207.0,207.0
168.0,48.0,207.0,207.0
741.0,50.0,205.0,205.0
648.0,53.0,202.0,202.0
138.0,54.0,201.0,201.0
291.0,57.0,198.0,198.0
771.0,58.0,197.0,197.0
780.0,61.0,194.0,194.0
245.0,68.0,187.0,187.0
93.0,69.0,186.0,186.0
788.0,70.0,185.0,185.0
722.0,72.0,183.0,183.0
482.0,73.0,182.0,182.0
484.0,74.0,181.0,181.0
169.0,75.0,180.0,180.0
94.0,76.0,179.0,179.0
644.0,76.0,179.0,179.0
659.0,78.0,177.0,177.0
204.0,79.0,176.0,176.0
223.0,79.0,176.0,176.0
633.0,80.0,175.0,175.0
570.0,80.0,175.0,175.0
321.0,80.0,175.0,175.0
186.0,82.0,173.0,173.0
658.0,83.0,172.0,172.0
525.0,83.0,172.0,172.0
571.0,83.0,172.0,172.0
673.0,85.0,170.0,170.0
491.0,86.0,169.0,169.0
243.0,86.0,169.0,169.0
764.0,87.0,168.0,168.0
313.0,88.0,167.0,167.0
0.0,88.0,167.0,167.0
170.0,89.0,166.0,166.0
446.0,91.0,164.0,164.0
226.0,96.0,159.0,159.0
44.0,100.0,155.0,155.0
630.0,101.0,154.0,154.0
361.0,102.0,153.0,153.0
512.0,102.0,153.0,153.0
88.0,103.0,152.0,152.0
629.0,103.0,152.0,152.0
461.0,103.0,152.0,152.0
769.0,104.0,151.0,151.0
247.0,106.0,149.0,149.0
615.0,106.0,149.0,149.0
662.0,107.0,148.0,148.0
224.0,108.0,147.0,147.0
545.0,108.0,147.0,147.0
774.0,108.0,147.0,147.0
213.0,109.0,146.0,146.0
697.0,109.0,146.0,146.0
728.0,110.0,145.0,145.0
334.0,111.0,144.0,144.0
72.0,111.0,144.0,144.0
212.0,111.0,144.0,144.0
515.0,111.0,144.0,144.0
216.0,112.0,143.0,143.0
362.0,113.0,142.0,142.0
740.0,113.0,142.0,142.0
797.0,113.0,142.0,142.0
592.0,113.0,142.0,142.0
71.0,113.0,142.0,142.0
616.0,113.0,142.0,142.0
180.0,113.0,142.0,142.0
166.0,114.0,141.0,141.0
231.0,115.0,140.0,140.0
257.0,115.0,140.0,140.0
685.0,115.0,140.0,140.0
732.0,116.0,139.0,139.0
454.0,116.0,139.0,139.0
562.0,117.0,138.0,138.0
368.0,117.0,138.0,138.0
393.0,117.0,138.0,138.0
723.0,118.0,137.0,137.0
279.0,118.0,137.0,137.0
30.0,119.0,136.0,136.0
316.0,119.0,136.0,136.0
783.0,119.0,136.0,136.0
183.0,121.0,134.0,134.0
46.0,121.0,134.0,134.0
112.0,121.0,134.0,134.0
425.0,121.0,134.0,134.0
197.0,122.0,133.0,133.0
733.0,122.0,133.0,133.0
433.0,123.0,132.0,132.0
39.0,123.0,132.0,132.0
707.0,124.0,131.0,131.0
329.0,124.0,131.0,131.0
490.0,125.0,130.0,130.0
4.0,125.0,130.0,130.0
688.0,125.0,130.0,130.0
148.0,126.0,129.0,129.0
64.0,126.0,129.0,129.0
402.0,127.0,128.0,128.0
500.0,127.0,128.0,128.0
734.0,128.0,127.0,127.0
704.0,128.0,127.0,127.0
331.0,130.0,125.0,125.0
746.0,130.0,125.0,125.0
217.0,131.0,124.0,124.0
380.0,133.0,122.0,122.0
459.0,133.0,122.0,122.0
15.0,134.0,121.0,121.0
175.0,134.0,121.0,121.0
193.0,135.0,120.0,120.0
344.0,135.0,120.0,120.0
77.0,135.0,120.0,120.0
36.0,135.0,120.0,120.0
566.0,135.0,120.0,120.0
111.0,136.0,119.0,119.0
86.0,137.0,118.0,118.0
603.0,137.0,118.0,118.0
162.0,138.0,117.0,117.0
432.0,138.0,117.0,117.0
647.0,139.0,116.0,116.0
90.0,139.0,116.0,116.0
557.0,139.0,116.0,116.0
474.0,139.0,116.0,116.0
200.0,139.0,116.0,116.0
481.0,139.0,116.0,116.0
386.0,140.0,115.0,115.0
394.0,141.0,114.0,114.0
550.0,142.0,113.0,113.0
752.0,144.0,111.0,111.0
449.0,144.0,111.0,111.0
105.0,145.0,110.0,110.0
618.0,146.0,109.0,109.0
326.0,147.0,108.0,108.0
45.0,149.0,106.0,106.0
754.0,149.0,106.0,106.0
486.0,149.0,106.0,106.0
104.0,150.0,105.0,105.0
248.0,151.0,104.0,104.0
249.0,152.0,103.0,103.0
401.0,153.0,102.0,102.0
632.0,154.0,101.0,101.0
333.0,154.0,101.0,101.0
58.0,154.0,101.0,101.0
415.0,154.0,101.0,101.0
194.0,156.0,99.0,99.0
315.0,157.0,98.0,98.0
674.0,158.0,97.0,97.0
590.0,158.0,97.0,97.0
423.0,159.0,96.0,96.0
259.0,160.0,95.0,95.0
37.0,160.0,95.0,95.0
683.0,160.0,95.0,95.0
62.0,161.0,94.0,94.0
177.0,161.0,94.0,94.0
663.0,161.0,94.0,94.0
255.0,162.0,93.0,93.0
646.0,163.0,92.0,92.0
749.0,165.0,90.0,90.0
337.0,165.0,90.0,90.0
487.0,165.0,90.0,90.0
726.0,165.0,90.0,90.0
729.0,166.0,89.0,89.0
8.0,166.0,89.0,89.0
589.0,166.0,89.0,89.0
80.0,167.0,88.0,88.0
781.0,168.0,87.0,87.0
399.0,169.0,86.0,86.0
715.0,170.0,85.0,85.0
305.0,170.0,85.0,85.0
113.0,171.0,84.0,84.0
404.0,173.0,82.0,82.0
311.0,174.0,81.0,81.0
612.0,180.0,75.0,75.0
567.0,181.0,74.0,74.0
98.0,182.0,73.0,73.0
693.0,185.0,70.0,70.0
319.0,185.0,70.0,70.0
466.0,186.0,69.0,69.0
705.0,188.0,67.0,67.0
118.0,188.0,67.0,67.0
389.0,189.0,66.0,66.0
38.0,194.0,61.0,61.0
439.0,195.0,60.0,60.0
665.0,196.0,59.0,59.0
97.0,197.0,58.0,58.0
686.0,198.0,57.0,57.0
643.0,199.0,56.0,56.0
649.0,200.0,55.0,55.0
600.0,201.0,54.0,54.0
103.0,204.0,51.0,51.0
540.0,204.0,51.0,51.0
568.0,211.0,44.0,44.0
798.0,214.0,41.0,41.0
687.0,222.0,33.0,33.0
504.0,223.0,32.0,32.0
518.0,228.0,27.0,27.0
270.0,231.0,24.0,24.0
498.0,242.0,13.0,13.0
358.0,242.0,13.0,13.0
146.0,243.0,12.0,12.0
42.0,245.0,10.0,10.0
411.0,255.0,0.0,0.0
190.0,128.0,128.0,128.0
785.0,128.0,128.0,128.0
3.0,128.0,128.0,128.0
787.0,128.0,128.0,128.0
23.0,128.0,128.0,128.0
26.0,128.0,128.0,128.0
27.0,128.0,128.0,128.0
28.0,128.0,128.0,128.0
18.0,128.0,128.0,128.0
31.0,128.0,128.0,128.0
32.0,128.0,128.0,128.0
791.0,128.0,128.0,128.0
69.0,128.0,128.0,128.0
75.0,128.0,128.0,128.0
76.0,128.0,128.0,128.0
81.0,128.0,128.0,128.0
83.0,128.0,128.0,128.0
5.0,128.0,128.0,128.0
87.0,128.0,128.0,128.0
181.0,128.0,128.0,128.0
89.0,128.0,128.0,128.0
95.0,128.0,128.0,128.0
99.0,128.0,128.0,128.0
43.0,128.0,128.0,128.0
107.0,128.0,128.0,128.0
109.0,128.0,128.0,128.0
48.0,128.0,128.0,128.0
203.0,128.0,128.0,128.0
50.0,128.0,128.0,128.0
